id,cluster,split,finetune
NZ_KP691635.1,233,train,False
NZ_KP691636.1,442,train,False
NZ_KP691637.1,922,train,False
NZ_KP691638.1,233,train,False
NZ_KP696484.1,73,train,False
NZ_KP698941.1,804,train,False
NZ_KP702950.1,18691,train,False
NZ_KP718939.1,41,val,False
NZ_KP726894.1,18693,train,False
NZ_KP738729.1,18694,train,False
NZ_KP742988.1,18695,train,False
NZ_KP763470.1,18696,train,False
NZ_KP765744.1,18697,val,False
NZ_KP776609.1,18698,train,False
NZ_KP789019.1,18699,test,False
NZ_KP789020.1,19120,train,False
NZ_KP791968.1,18802,train,False
NZ_KP792123.1,19121,train,False
NZ_KP842560.1,19442,train,False
NZ_KP868646.1,19544,train,False
NZ_KP868647.1,19545,train,False
NZ_KP873171.1,19546,train,False
NZ_KP873172.1,19547,train,False
NZ_KP890694.1,19548,train,False
NZ_KP890934.1,60,train,False
NZ_KP893385.1,19549,test,False
NZ_KP899803.1,19550,train,False
NZ_KP899804.1,19543,val,False
NZ_KP899805.1,19551,train,False
NZ_KP899806.1,19553,train,False
NZ_KP900015.1,19554,train,False
NZ_KP900016.1,19555,train,False
NZ_KP942676.1,19556,train,False
NZ_KP970685.1,7,train,False
NZ_KP975074.1,19557,test,False
NZ_KP975075.1,19558,train,False
NZ_KP975076.1,19559,val,False
NZ_KP975077.1,19552,train,False
NZ_KP979589.1,38,test,False
NZ_KP984530.1,19541,train,False
NZ_KP987215.1,19532,test,False
NZ_KP987216.1,19540,train,False
NZ_KP987217.1,19524,train,False
NZ_KR014105.1,19525,train,False
NZ_KR014106.1,19526,train,False
NZ_KR052811.1,19527,train,False
NZ_KR059864.1,44,train,False
NZ_KR059865.1,19528,train,False
NZ_KR066794.1,19529,train,False
NZ_KR071788.1,19530,train,False
NZ_KR078259.1,19523,train,False
NZ_KR091911.1,19531,train,False
NZ_KR091915.1,19533,train,False
NZ_KR106190.1,19534,train,False
NZ_KR106191.1,19535,train,False
NZ_KR230047.1,19536,val,False
NZ_KR259130.1,57,test,False
NZ_KR259131.1,57,test,False
NZ_KR259132.1,57,test,False
NZ_KR259133.1,225,val,False
NZ_KR259134.1,44,train,False
NZ_KR262062.1,364,train,False
NZ_KR270450.1,19537,train,False
NZ_KR350502.1,19538,train,False
NZ_KR351290.1,19539,train,False
NZ_KR535992.1,19560,train,False
NZ_KR535993.1,60,train,False
NZ_KR559888.1,19542,train,False
NZ_KR559889.1,19561,train,False
NZ_KR559890.1,19582,train,False
NZ_KR611317.1,19584,train,False
NZ_KR653209.1,19585,train,False
NZ_KR677378.1,19586,train,False
NZ_KR779901.1,19587,val,False
NZ_KR822246.1,19588,train,False
NZ_KR822247.1,19589,train,False
NZ_KR827684.1,19590,train,False
NZ_KR869777.1,125,train,False
NZ_KR869778.1,112,val,False
NZ_KR870311.1,208,test,False
NZ_KR870312.1,208,test,False
NZ_KR870313.1,106,train,False
NZ_KR870314.1,106,train,False
NZ_KR905384.1,19583,train,False
NZ_KR905385.1,19591,train,False
NZ_KR905386.1,19593,train,False
NZ_KR905387.1,19594,train,False
NZ_KR905388.1,19595,train,False
NZ_KR905389.1,19596,val,False
NZ_KR905390.1,19597,train,False
NZ_KR936172.1,19598,train,False
NZ_KR973434.1,800,train,False
NZ_KR997898.1,19599,train,False
NZ_KT002541.1,19592,test,False
NZ_KT005457.1,19581,test,False
NZ_KT020842.1,19572,test,False
NZ_KT020860.1,19580,train,False
NZ_KT022421.1,60,train,False
NZ_KT033469.1,19564,train,False
NZ_KT033470.1,19565,train,False
NZ_KT070138.1,19566,train,False
NZ_KT074362.1,159,train,True
NZ_KT148595.1,19567,test,False
NZ_KT149387.1,241,test,False
NZ_KT149388.1,195,train,False
NZ_KT149389.1,272,val,False
NZ_KT149390.1,41,val,False
NZ_KT185451.1,19568,train,False
NZ_KT186230.1,19569,train,False
NZ_KT203286.1,19570,train,False
NZ_KT223766.1,167,train,False
NZ_KT223769.1,167,train,False
NZ_KT223771.1,167,train,False
NZ_KT223772.1,167,train,False
NZ_KT223773.1,167,train,False
NZ_KT223774.1,167,train,False
NZ_KT223775.1,167,train,False
NZ_KT223779.1,167,train,False
NZ_KT223780.1,167,train,False
NZ_KT223781.1,167,train,False
NZ_KT225462.1,19563,val,False
NZ_KT225520.1,19571,train,False
NZ_KT247376.1,147,train,False
NZ_KT282968.1,19573,train,False
NZ_KT290268.1,19574,val,False
NZ_KT307967.1,19575,train,False
NZ_KT315927.1,19576,train,False
NZ_KT315928.1,19577,train,False
NZ_KT317611.1,19578,train,False
NZ_KT317612.1,19579,train,False
NZ_KT317613.1,19562,train,False
NZ_KT334335.1,19521,val,False
NZ_KT334395.1,136,train,False
NZ_KT334396.1,274,train,False
NZ_KT334397.1,185,train,False
NZ_KT334398.1,128,train,False
NZ_KT345947.1,19482,train,False
NZ_KT347600.1,19520,test,False
NZ_KT351734.1,19464,test,False
NZ_KT351735.1,797,val,False
NZ_KT351736.1,19465,train,False
NZ_KT351737.1,36,train,False
NZ_KT352920.1,167,train,False
NZ_KT352923.1,167,train,False
NZ_KT355574.1,503,train,False
NZ_KT355773.1,110,train,False
NZ_KT359373.1,119,train,False
NZ_KT362706.1,19466,train,False
NZ_KT373969.1,19467,train,False
NZ_KT389472.1,384,train,False
NZ_KT448817.1,19468,train,False
NZ_KT448818.1,19469,train,False
NZ_KT448819.1,19470,train,False
NZ_KT448820.1,19463,train,False
NZ_KT448821.1,19471,train,False
NZ_KT601170.1,19473,val,False
NZ_KT693143.1,0,train,True
NZ_KT693144.1,0,train,True
NZ_KT693145.1,0,train,True
NZ_KT717888.1,118,train,False
NZ_KT725788.1,19474,train,False
NZ_KT725789.1,19475,train,False
NZ_KT754160.1,19476,train,False
NZ_KT754161.1,19477,train,False
NZ_KT754162.1,19478,train,False
NZ_KT754163.1,19479,train,False
NZ_KT754164.1,19472,test,False
NZ_KT754165.1,19461,val,False
NZ_KT754167.1,19452,train,False
NZ_KT779035.1,19460,train,False
NZ_KT779550.1,19444,train,False
NZ_KT780704.1,19445,train,False
NZ_KT780705.1,19446,train,False
NZ_KT781680.1,177,train,False
NZ_KT781681.1,177,train,False
NZ_KT818627.1,19447,test,False
NZ_KT824791.1,19448,train,False
NZ_KT845955.1,19449,train,False
NZ_KT852335.1,19450,train,False
NZ_KT852336.1,19443,train,False
NZ_KT852971.1,19451,train,False
NZ_KT868530.1,19453,train,False
NZ_KT879914.1,19454,train,False
NZ_KT896499.1,63,train,False
NZ_KT896500.1,63,train,False
NZ_KT896501.1,63,train,False
NZ_KT896502.1,224,train,False
NZ_KT896503.1,63,train,False
NZ_KT896504.1,19455,val,False
NZ_KT897275.1,19456,train,False
NZ_KT897276.1,19457,test,False
NZ_KT897277.1,19458,train,False
NZ_KT897278.1,19459,train,False
NZ_KT897279.1,19480,val,False
NZ_KT897280.1,19462,train,False
NZ_KT900037.1,486,train,False
NZ_KT900040.1,486,train,False
NZ_KT901798.1,19481,test,False
NZ_KT935445.1,19502,train,False
NZ_KT935446.1,19504,train,False
NZ_KT937280.1,17,train,False
NZ_KT937281.1,285,val,False
NZ_KT937282.1,112,val,False
NZ_KT965092.1,19505,train,False
NZ_KT965093.1,19506,train,False
NZ_KT982613.1,19507,test,False
NZ_KT982616.1,19508,train,False
NZ_KT982617.1,19509,train,False
NZ_KT982618.1,19510,train,False
NZ_KT988018.1,19503,train,False
NZ_KT988019.1,19511,train,False
NZ_KT988020.1,19513,test,False
NZ_KT988306.1,12,train,False
NZ_KT989598.1,19514,train,False
NZ_KT990220.1,19515,train,False
NZ_KT997783.1,19516,train,False
NZ_KU043115.1,19517,train,False
NZ_KU043116.1,19518,train,False
NZ_KU051707.1,19519,train,False
NZ_KU051708.1,19512,val,False
NZ_KU051709.1,19501,val,False
NZ_KU051710.1,19492,test,False
NZ_KU130294.1,19500,train,False
NZ_KU130396.1,19484,train,False
NZ_KU140623.1,19485,train,False
NZ_KU159085.1,19486,train,False
NZ_KU159086.1,19487,train,False
NZ_KU160530.1,89,train,False
NZ_KU166868.1,28,train,False
NZ_KU167608.1,19488,train,False
NZ_KU167609.1,19489,train,False
NZ_KU176944.1,19490,train,False
NZ_KU237244.1,19483,train,False
NZ_KU254577.1,19491,train,False
NZ_KU254578.1,19493,train,False
NZ_KU254579.1,19494,val,False
NZ_KU254580.1,19495,train,False
NZ_KU254581.1,19496,train,False
NZ_KU288634.1,19497,train,False
NZ_KU295131.1,19498,train,False
NZ_KU295132.1,19499,train,False
NZ_KU295133.1,19600,train,False
NZ_KU295134.1,19522,train,False
NZ_KU295135.1,19601,train,False
NZ_KU295136.1,19682,train,False
NZ_KU302800.1,19704,test,False
NZ_KU302801.1,19705,train,False
NZ_KU302802.1,19706,train,False
NZ_KU302803.1,52,train,False
NZ_KU302804.1,10,train,False
NZ_KU302805.1,393,train,False
NZ_KU302806.1,17,train,False
NZ_KU302807.1,77,train,False
NZ_KU302808.1,9,test,False
NZ_KU302809.1,142,train,False
NZ_KU306397.1,19707,val,False
NZ_KU312044.1,19708,train,False
NZ_KU314941.1,19709,train,False
NZ_KU318419.1,19710,test,False
NZ_KU318420.1,19703,train,False
NZ_KU318421.1,19711,train,False
NZ_KU321583.1,19713,train,False
NZ_KU341381.1,19714,train,False
NZ_KU353730.1,19715,val,False
NZ_KU355873.1,19716,train,False
NZ_KU355874.1,19717,train,False
NZ_KU356480.1,19718,train,False
NZ_KU356987.1,19719,train,False
NZ_KU356988.1,19712,train,False
NZ_KU500415.1,88,train,False
NZ_KU510528.1,19701,train,False
NZ_KU513859.1,19692,train,False
NZ_KU521355.1,19700,train,False
NZ_KU525621.1,19684,val,False
NZ_KU549175.1,19685,train,False
NZ_KU574030.1,484,train,False
NZ_KU578032.1,19686,train,False
NZ_KU578314.1,19687,train,False
NZ_KU644672.1,224,train,False
NZ_KU644673.1,224,train,False
NZ_KU644674.1,63,train,False
NZ_KU644675.1,63,train,False
NZ_KU644676.1,63,train,False
NZ_KU644677.1,19688,train,False
NZ_KU647721.1,19689,test,False
NZ_KU664810.1,19690,train,False
NZ_KU665641.1,19683,train,False
NZ_KU665642.1,19691,train,False
NZ_KU674895.1,42,test,False
NZ_KU695535.1,19693,test,False
NZ_KU707950.1,143,train,False
NZ_KU726092.1,248,train,False
NZ_KU726588.1,19694,train,False
NZ_KU726616.1,19695,train,False
NZ_KU743383.1,19696,train,False
NZ_KU743384.1,19697,val,False
NZ_KU744946.1,19698,train,False
NZ_KU761326.1,19699,train,False
NZ_KU761327.1,19720,train,False
NZ_KU761328.1,19702,train,False
NZ_KU852461.1,19,train,False
NZ_KU862632.1,19721,train,False
NZ_KU869528.1,104,val,False
NZ_KU870627.1,19742,train,False
NZ_KU871396.1,677,train,False
NZ_KU871397.1,677,train,False
NZ_KU882681.1,19744,train,False
NZ_KU882682.1,19745,train,False
NZ_KU882683.1,19746,train,False
NZ_KU882684.1,19747,train,False
NZ_KU882685.1,19748,train,False
NZ_KU882686.1,19749,val,False
NZ_KU886034.1,19750,test,False
NZ_KU892126.1,30,train,False
NZ_KU896918.1,19743,train,False
NZ_KU922118.1,19751,train,False
NZ_KU922121.1,19753,val,False
NZ_KU922754.1,19754,train,False
NZ_KU932021.1,19755,train,False
NZ_KU932022.1,19756,train,False
NZ_KU932023.1,19757,train,False
NZ_KU932024.1,19758,train,False
NZ_KU932025.1,19759,train,False
NZ_KU932026.1,19752,train,False
NZ_KU932027.1,19741,test,False
NZ_KU932028.1,19732,train,False
NZ_KU932029.1,19740,train,False
NZ_KU932030.1,19724,train,False
NZ_KU932031.1,19725,train,False
NZ_KU932032.1,19726,train,False
NZ_KU932033.1,19727,val,False
NZ_KU932034.1,181,train,True
NZ_KU934011.1,19728,train,False
NZ_KU934208.1,19729,train,False
NZ_KU934209.1,19730,train,False
NZ_KU950310.1,19723,train,False
NZ_KU963389.1,19731,test,False
NZ_KU963390.1,19733,train,False
NZ_KU980950.1,19734,train,False
NZ_KU987452.1,19735,train,False
NZ_KU987453.1,19736,val,False
NZ_KU994859.1,19737,train,False
NZ_KU996353.1,491,train,False
NZ_KU997026.1,19738,train,False
NZ_KX008967.1,19739,train,False
NZ_KX009020.1,2,train,True
NZ_KX009021.1,2,train,True
NZ_KX009059.1,19722,test,False
NZ_KX009060.1,19681,train,False
NZ_KX009061.1,19642,train,False
NZ_KX009062.1,19680,train,False
NZ_KX009063.1,19624,train,False
NZ_KX009064.1,19625,val,False
NZ_KX009507.1,19626,train,False
NZ_KX011076.1,29,train,False
NZ_KX013538.1,19627,test,False
NZ_KX013539.1,19628,train,False
NZ_KX013540.1,19629,train,False
NZ_KX015668.1,19630,test,False
NZ_KX023259.1,19623,train,False
NZ_KX023260.1,19631,train,False
NZ_KX023261.1,19633,train,False
NZ_KX023262.1,19634,train,False
NZ_KX029331.1,19635,train,False
NZ_KX029332.1,19636,train,False
NZ_KX032519.1,19637,train,False
NZ_KX032520.1,19638,val,False
NZ_KX034083.1,19639,train,False
NZ_KX058576.1,19632,train,False
NZ_KX084392.1,19621,train,False
NZ_KX084393.1,19612,train,False
NZ_KX084394.1,19620,train,False
NZ_KX086582.1,19604,train,False
NZ_KX094555.1,19605,test,False
NZ_KX094567.1,791,train,True
NZ_KX118105.1,19606,val,False
NZ_KX129782.1,19607,train,False
NZ_KX129783.1,19608,train,False
NZ_KX129784.1,19609,train,False
NZ_KX138409.1,19610,train,False
NZ_KX138410.1,19603,train,False
NZ_KX147633.1,19611,test,False
NZ_KX149096.1,19613,train,False
NZ_KX149097.1,19614,val,False
NZ_KX156772.1,19615,train,False
NZ_KX156773.1,19616,train,False
NZ_KX169264.1,19617,train,False
NZ_KX214669.1,19618,train,False
NZ_KX214670.1,19619,train,False
NZ_KX214671.1,19640,train,False
NZ_KX230793.1,60,train,False
NZ_KX230794.1,19622,train,False
NZ_KX236178.1,19641,train,False
NZ_KX236309.1,19662,train,False
NZ_KX244760.1,224,train,False
NZ_KX246266.1,19664,train,False
NZ_KX246267.1,19665,train,False
NZ_KX246268.1,19666,train,False
NZ_KX254341.1,19667,val,False
NZ_KX254342.1,19668,train,False
NZ_KX254343.1,19669,train,False
NZ_KX257263.1,42,test,False
NZ_KX257265.1,42,test,True
NZ_KX258624.1,19670,train,False
NZ_KX268305.1,19663,test,False
NZ_KX274135.1,19671,train,False
NZ_KX276657.1,19673,train,False
NZ_KX348144.1,19674,train,False
NZ_KX348145.1,180,val,False
NZ_KX348146.1,19675,val,False
NZ_KX353851.1,458,train,False
NZ_KX353852.1,19676,train,False
NZ_KX353853.1,458,train,False
NZ_KX353854.1,680,train,False
NZ_KX356458.1,818,train,True
NZ_KX364409.1,19677,test,False
NZ_KX377410.1,19678,train,False
NZ_KX388535.1,19679,train,False
NZ_KX388536.1,19672,train,False
NZ_KX421096.1,19661,train,False
NZ_KX426229.1,19652,train,False
NZ_KX434879.1,19660,train,False
NZ_KX434880.1,6,train,False
NZ_KX434881.1,19644,train,False
NZ_KX434882.1,532,train,False
NZ_KX434883.1,19645,train,False
NZ_KX434884.1,6,train,False
NZ_KX434885.1,927,train,False
NZ_KX443388.1,19646,train,False
NZ_KX443389.1,19647,train,False
NZ_KX443390.1,19648,train,False
NZ_KX443391.1,19649,val,False
NZ_KX443392.1,19650,train,False
NZ_KX443393.1,19643,test,False
NZ_KX443394.1,19651,val,False
NZ_KX443395.1,19653,train,False
NZ_KX443396.1,19654,train,False
NZ_KX443397.1,19655,train,False
NZ_KX443398.1,19656,train,False
NZ_KX443399.1,19657,train,False
NZ_KX443400.1,19658,train,False
NZ_KX443401.1,19659,test,False
NZ_KX443402.1,19602,train,False
NZ_KX443403.1,19441,train,False
NZ_KX443404.2,19282,train,False
NZ_KX443405.1,19440,val,False
NZ_KX443406.1,19224,train,False
NZ_KX443407.1,19225,train,False
NZ_KX443408.1,19226,train,False
NZ_KX447767.1,19227,train,False
NZ_KX447768.1,19228,train,False
NZ_KX452392.1,19229,train,False
NZ_KX452393.1,42,test,True
NZ_KX452394.1,42,test,True
NZ_KX458222.1,19230,train,False
NZ_KX470734.1,19223,test,False
NZ_KX470735.1,19231,train,False
NZ_KX503323.1,19233,train,False
NZ_KX505142.1,19234,train,False
NZ_KX507346.1,19235,train,False
NZ_KX518743.1,19236,test,False
NZ_KX518744.1,19237,train,False
NZ_KX518745.1,19238,val,False
NZ_KX520649.1,19239,train,False
NZ_KX523900.1,19232,train,False
NZ_KX523901.1,19221,train,False
NZ_KX523902.1,19212,train,False
NZ_KX523903.1,19220,val,False
NZ_KX523904.1,824,train,False
NZ_KX524525.1,19204,train,False
NZ_KX528688.1,19205,train,False
NZ_KX528699.1,19206,train,False
NZ_KX539265.1,209,train,False
NZ_KX555451.1,19207,train,False
NZ_KX555452.1,19208,train,False
NZ_KX570748.1,19209,train,False
NZ_KX574671.1,19210,train,False
NZ_KX575838.1,209,train,False
NZ_KX579977.1,19203,train,False
NZ_KX580713.1,19211,train,False
NZ_KX580716.1,19213,train,False
NZ_KX592672.1,19214,train,False
NZ_KX608544.1,19215,test,False
NZ_KX618696.1,19216,train,False
NZ_KX618697.1,19217,val,False
NZ_KX618700.1,19218,train,False
NZ_KX618701.1,19219,train,False
NZ_KX618702.1,19240,train,False
NZ_KX636095.1,19222,train,False
NZ_KX636096.1,19241,train,False
NZ_KX646543.1,19262,train,False
NZ_KX668264.1,125,train,False
NZ_KX668265.1,248,train,False
NZ_KX674681.1,19264,train,False
NZ_KX683283.1,19265,train,False
NZ_KX683284.1,19266,train,False
NZ_KX686749.1,19267,val,False
NZ_KX709966.1,19268,train,False
NZ_KX710093.1,19269,test,False
NZ_KX710094.1,19270,train,False
NZ_KX711616.1,19263,train,False
NZ_KX711706.1,19271,train,False
NZ_KX711707.1,19273,train,False
NZ_KX711708.1,19274,test,False
NZ_KX711879.1,19275,train,False
NZ_KX711880.1,19276,train,False
NZ_KX712120.1,183,test,False
NZ_KX712121.1,183,test,False
NZ_KX721511.1,19277,val,False
NZ_KX753678.1,73,train,False
NZ_KX753679.1,19278,train,False
NZ_KX756454.1,42,test,False
NZ_KX772777.1,19279,train,False
NZ_KX772778.1,19272,train,False
NZ_KX774387.1,19261,train,False
NZ_KX777254.1,19252,test,False
NZ_KX783440.1,19260,train,False
NZ_KX783441.1,19244,train,False
NZ_KX784502.1,19245,train,False
NZ_KX784503.1,19246,train,False
NZ_KX785321.1,294,train,False
NZ_KX785322.1,231,train,False
NZ_KX785323.1,289,train,False
NZ_KX785324.1,273,train,False
NZ_KX785325.1,325,train,False
NZ_KX785326.1,130,val,False
NZ_KX785327.1,58,val,False
NZ_KX785328.1,19247,train,False
NZ_KX785329.1,58,val,False
NZ_KX786187.1,19248,train,False
NZ_KX786648.1,19249,val,False
NZ_KX807610.1,19250,train,False
NZ_KX808482.1,19243,train,False
NZ_KX810025.1,19251,train,False
NZ_KX810026.1,19253,train,False
NZ_KX810825.1,19254,val,False
NZ_KX815983.1,19255,train,False
NZ_KX827311.1,19256,train,False
NZ_KX832926.1,19257,train,False
NZ_KX832927.1,19258,train,False
NZ_KX832928.1,19259,train,False
NZ_KX832929.1,19242,test,False
NZ_KX833071.1,19201,test,False
NZ_KX833209.1,19162,train,False
NZ_KX833210.1,19200,train,False
NZ_KX833212.1,19144,val,False
NZ_KX839207.1,19145,train,False
NZ_KX839208.1,19146,train,False
NZ_KX839209.1,19147,train,False
NZ_KX839210.1,19148,train,False
NZ_KX853854.1,19149,train,False
NZ_KX856065.1,19150,train,False
NZ_KX856066.1,19143,train,False
NZ_KX856067.1,19151,train,False
NZ_KX856068.1,19153,train,False
NZ_KX858825.1,19154,val,False
NZ_KX859226.1,171,train,False
NZ_KX863568.1,19155,train,False
NZ_KX868552.1,19156,train,False
NZ_KX868553.1,180,val,False
NZ_KX869741.1,19157,train,False
NZ_KX880944.1,19158,train,False
NZ_KX881941.1,19159,test,False
NZ_KX889311.1,19152,train,False
NZ_KX893538.1,19141,test,False
NZ_KX894453.1,19132,train,False
NZ_KX912253.1,19140,train,False
NZ_KX912254.1,224,train,False
NZ_KX912255.1,19124,train,False
NZ_KX928750.1,19125,test,False
NZ_KX928751.1,19126,val,False
NZ_KX928752.1,19127,train,False
NZ_KX946994.1,224,train,False
NZ_KX957968.1,19128,train,False
NZ_KX957969.1,19129,train,False
NZ_KX957970.1,19130,train,False
NZ_KX957971.1,19123,train,False
NZ_KX957972.1,19131,train,False
NZ_KX960109.1,19133,train,False
NZ_KX960110.1,19134,train,False
NZ_KX966394.1,178,val,False
NZ_KX966395.1,191,train,False
NZ_KX976485.1,19135,val,False
NZ_KX982169.1,19136,test,False
NZ_KX982171.1,19137,train,False
NZ_KY000025.1,19138,train,False
NZ_KY000026.1,19139,train,False
NZ_KY000027.1,19160,train,False
NZ_KY000028.1,19142,train,False
NZ_KY000029.1,19161,train,False
NZ_KY000030.1,19182,train,False
NZ_KY000031.1,19184,test,False
NZ_KY000032.1,19185,train,False
NZ_KY000033.1,19186,train,False
NZ_KY000034.1,19187,train,False
NZ_KY000035.1,19188,train,False
NZ_KY000036.1,19189,val,False
NZ_KY000037.1,19190,train,False
NZ_KY000038.1,19183,train,False
NZ_KY000039.1,19191,train,False
NZ_KY000041.1,19193,train,False
NZ_KY000043.1,19194,train,False
NZ_KY000044.1,19195,test,False
NZ_KY000046.1,19196,train,False
NZ_KY000047.1,19197,val,False
NZ_KY000048.1,19198,train,False
NZ_KY000049.1,19199,train,False
NZ_KY000050.1,19192,train,False
NZ_KY000051.1,19181,train,False
NZ_KY000052.1,19172,train,False
NZ_KY000053.1,19180,train,False
NZ_KY000054.1,19164,train,False
NZ_KY000055.1,19165,train,False
NZ_KY000056.1,19166,test,False
NZ_KY000057.1,19167,train,False
NZ_KY000058.1,19168,train,False
NZ_KY000059.1,19169,train,False
NZ_KY000060.1,19170,train,False
NZ_KY000061.1,19163,val,False
NZ_KY000062.1,19171,train,False
NZ_KY000063.1,19173,val,False
NZ_KY000064.1,19174,train,False
NZ_KY000065.1,19175,train,False
NZ_KY000066.1,19176,train,False
NZ_KY000068.1,19177,train,False
NZ_KY000069.1,19178,test,False
NZ_KY000070.1,19179,train,False
NZ_KY000071.1,19280,test,False
NZ_KY000073.1,19202,val,False
NZ_KY000074.1,19281,train,False
NZ_KY000075.1,19362,train,False
NZ_KY007017.1,19384,train,False
NZ_KY012274.1,19385,val,False
NZ_KY012275.1,19386,train,False
NZ_KY012276.1,19387,train,False
NZ_KY014464.1,19388,test,False
NZ_KY014465.1,19389,train,False
NZ_KY014466.1,19390,train,False
NZ_KY018597.1,19383,train,False
NZ_KY018598.1,610,val,False
NZ_KY019258.1,19391,train,False
NZ_KY019259.1,19393,train,False
NZ_KY020154.1,19394,train,False
NZ_KY022424.1,19395,train,False
NZ_KY041843.1,19396,train,False
NZ_KY051550.1,19397,test,False
NZ_KY075650.1,19398,val,False
NZ_KY075651.1,19399,train,False
NZ_KY075652.1,19392,train,False
NZ_KY075653.1,19381,train,False
NZ_KY075654.1,19372,train,False
NZ_KY075655.1,19380,train,False
NZ_KY075656.1,19364,test,False
NZ_KY075657.1,19365,train,False
NZ_KY075658.1,19366,train,False
NZ_KY075660.1,19367,train,False
NZ_KY075661.1,19368,train,False
NZ_KY075662.1,19369,val,False
NZ_KY086101.1,113,test,False
NZ_KY093013.1,19370,train,False
NZ_KY093014.1,19363,train,False
NZ_KY120363.1,19371,train,False
NZ_KY120364.1,19373,train,False
NZ_KY120365.1,19374,val,False
NZ_KY120366.1,19375,train,False
NZ_KY126370.1,19376,test,False
NZ_KY128483.1,19377,train,False
